num_words,num_hesitations,hesitation_ratio,avg_sentence_length,duration_sec,pitch_std,tempo_bpm,file,risk_flag
5,0,0.0,5.0,3.3700226757369616,98.61077598465101,[135.99917763],03-01-03-01-01-02-18.wav,-1
6,0,0.0,6.0,3.83718820861678,90.70942290774128,[215.33203125],03-01-03-02-02-02-18.wav,1
6,0,0.0,6.0,4.63795918367347,91.01373469451173,[161.49902344],03-01-07-02-02-01-18.wav,-1
6,0,0.0,6.0,3.83718820861678,79.38095295738485,[92.28515625],03-01-04-02-02-02-18.wav,1
6,0,0.0,6.0,3.6369614512471657,87.90821635956948,[172.265625],03-01-04-01-01-02-18.wav,1
6,0,0.0,6.0,4.304353741496598,80.44895260577164,[129.19921875],03-01-07-01-01-01-18.wav,1
6,0,0.0,6.0,3.703718820861678,82.65520870690276,[117.45383523],03-01-05-02-01-01-18.wav,1
6,0,0.0,6.0,4.170839002267574,84.27146624790605,[129.19921875],03-01-06-02-01-02-18.wav,1
6,0,0.0,6.0,3.47015873015873,96.99194519850427,[107.66601562],03-01-06-01-02-02-18.wav,1
6,0,0.0,6.0,3.570249433106576,87.3253876069322,[117.45383523],03-01-05-01-02-01-18.wav,1
6,0,0.0,6.0,3.3700226757369616,83.14117285548362,[143.5546875],03-01-08-01-01-01-18.wav,1
6,0,0.0,6.0,3.8705668934240363,90.82594663247082,[184.5703125],03-01-08-02-02-01-18.wav,1
6,0,0.0,6.0,3.1365079365079365,93.42651441913608,[71.77734375],03-01-08-01-02-01-20.wav,-1
6,0,0.0,6.0,3.737097505668934,89.38547314934526,[64.59960938],03-01-08-02-01-01-20.wav,1
6,0,0.0,6.0,4.237596371882086,79.75949095598753,[107.66601562],03-01-04-02-01-02-20.wav,1
6,0,0.0,6.0,4.104126984126984,88.97499663010043,[107.66601562],03-01-07-02-01-01-20.wav,1
6,0,0.0,6.0,3.6369614512471657,90.04961213012051,[215.33203125],03-01-07-01-02-01-20.wav,1
6,0,0.0,6.0,3.3700680272108845,86.60791729500232,[78.30255682],03-01-04-01-02-02-20.wav,1
6,0,0.0,6.0,3.9039455782312924,80.80981353453431,[112.34714674],03-01-06-02-02-02-20.wav,1
7,0,0.0,7.0,4.404444444444445,90.64139420975657,[129.19921875],03-01-05-02-02-01-20.wav,-1
6,0,0.0,6.0,3.2365986394557824,89.3966996712458,[172.265625],03-01-05-01-01-01-20.wav,1
6,0,0.0,6.0,4.3710657596371885,97.68226160161049,[135.99917763],03-01-06-01-01-02-20.wav,-1
6,0,0.0,6.0,3.570249433106576,92.96248383658164,[198.76802885],03-01-01-01-01-02-20.wav,1
6,0,0.0,6.0,3.6369614512471657,89.18607664626384,[129.19921875],03-01-02-01-01-01-20.wav,1
6,0,0.0,6.0,3.6369614512471657,87.08957029889963,[53.83300781],03-01-02-02-02-01-20.wav,1
6,0,0.0,6.0,3.4034013605442177,86.45357135140755,[78.30255682],03-01-03-01-02-02-20.wav,1
7,0,0.0,7.0,4.304308390022676,81.99643676010066,[99.38401442],03-01-03-02-01-02-20.wav,-1
6,0,0.0,6.0,3.5035374149659866,86.88631638013676,[69.83741554],03-01-02-01-02-02-20.wav,1
6,0,0.0,6.0,3.436780045351474,95.3234120338627,[71.77734375],03-01-01-01-02-01-20.wav,1
6,0,0.0,6.0,4.070793650793651,85.77837182991196,[92.28515625],03-01-02-02-01-02-20.wav,1
6,0,0.0,6.0,3.5369160997732427,94.20093933055165,[71.77734375],03-01-03-01-01-01-20.wav,1
6,0,0.0,6.0,3.570294784580499,87.68035937227292,[95.703125],03-01-03-02-02-01-20.wav,1
6,0,0.0,6.0,3.570294784580499,88.95561044529003,[234.90767045],03-01-08-01-01-02-20.wav,1
6,0,0.0,6.0,3.436780045351474,101.62874994631366,[64.59960938],03-01-08-02-02-02-20.wav,-1
6,0,0.0,6.0,3.8705215419501133,83.48770268955695,[103.359375],03-01-07-02-02-02-20.wav,1
6,0,0.0,6.0,3.803854875283447,95.72398176799116,[198.76802885],03-01-04-02-02-01-20.wav,1
6,0,0.0,6.0,3.603628117913832,75.90068438564835,[89.10290948],03-01-04-01-01-01-20.wav,1
6,0,0.0,6.0,3.737097505668934,94.4831501572527,[73.828125],03-01-07-01-01-02-20.wav,1
6,0,0.0,6.0,4.070748299319728,81.91700432703375,[234.90767045],03-01-05-02-01-02-20.wav,1
6,0,0.0,6.0,4.237596371882086,82.0959112287427,[129.19921875],03-01-06-02-01-01-20.wav,1
6,0,0.0,6.0,3.937278911564626,94.63956956413594,[67.99958882],03-01-06-01-02-01-20.wav,1
6,0,0.0,6.0,3.803809523809524,88.3485366766873,[66.25600962],03-01-05-01-02-02-20.wav,1
6,0,0.0,6.0,3.670340136054422,92.01634579350457,[135.99917763],03-01-03-02-01-01-20.wav,1
7,0,0.0,7.0,3.47015873015873,74.89861738796223,[234.90767045],03-01-03-01-02-01-20.wav,-1
6,0,0.0,6.0,3.6370068027210882,89.42957878844189,[215.33203125],03-01-02-02-02-02-20.wav,1
6,0,0.0,6.0,3.570249433106576,83.92094828853483,[92.28515625],03-01-02-01-01-02-20.wav,1
6,0,0.0,6.0,3.47015873015873,91.92611643209042,[129.19921875],03-01-01-01-01-01-20.wav,1
6,0,0.0,6.0,3.2365986394557824,93.3075321565465,[89.10290948],03-01-08-02-01-02-20.wav,1
5,0,0.0,2.5,3.2032199546485263,90.58505226923123,[92.28515625],03-01-08-01-02-02-20.wav,-1
6,0,0.0,6.0,3.803854875283447,95.63886864199385,[117.45383523],03-01-06-01-01-01-20.wav,1
7,0,0.0,7.0,3.737097505668934,91.14123253362435,[234.90767045],03-01-05-01-01-02-20.wav,-1
6,0,0.0,6.0,3.53687074829932,77.03716087694582,[198.76802885],03-01-05-02-02-02-20.wav,1
6,0,0.0,6.0,3.8705668934240363,80.65336019261747,[103.359375],03-01-06-02-02-01-20.wav,1
6,0,0.0,6.0,3.47015873015873,89.1549286936293,[215.33203125],03-01-04-01-02-01-20.wav,1
6,0,0.0,6.0,3.83718820861678,91.45373809238421,[86.1328125],03-01-07-01-02-02-20.wav,1
6,0,0.0,6.0,4.104126984126984,91.621729413359,[73.828125],03-01-07-02-01-02-20.wav,1
6,0,0.0,6.0,3.7704761904761903,87.15881189358127,[129.19921875],03-01-04-02-01-01-20.wav,1
6,0,0.0,6.0,3.53687074829932,88.73513812935806,[95.703125],03-01-08-02-02-01-20.wav,1
6,0,0.0,6.0,3.2365986394557824,99.46394188359601,[83.35433468],03-01-08-01-01-01-20.wav,-1
6,0,0.0,6.0,3.670340136054422,84.65425168809662,[107.66601562],03-01-05-01-02-01-20.wav,1
6,0,0.0,6.0,3.3033106575963718,82.87954814691594,[143.5546875],03-01-06-01-02-02-20.wav,1
6,0,0.0,6.0,4.170839002267574,79.72508625061207,[86.1328125],03-01-06-02-01-02-20.wav,1
6,0,0.0,6.0,4.13750566893424,87.38643970840972,[103.359375],03-01-05-02-01-01-20.wav,1
6,0,0.0,6.0,3.8705215419501133,93.72782871027603,[112.34714674],03-01-07-01-01-01-20.wav,1
6,0,0.0,6.0,3.5035374149659866,93.56953121892998,[69.83741554],03-01-04-01-01-02-20.wav,1
7,0,0.0,7.0,3.970657596371882,85.54015416289259,[95.703125],03-01-04-02-02-02-20.wav,-1
6,0,0.0,6.0,4.738095238095238,80.46154773340724,[69.83741554],03-01-07-02-02-01-20.wav,-1
6,0,0.0,6.0,3.703718820861678,90.03327776287863,[198.76802885],03-01-03-02-02-02-20.wav,1
6,0,0.0,6.0,3.703718820861678,92.90862648683334,[129.19921875],03-01-03-01-01-02-20.wav,1
6,0,0.0,6.0,3.8705668934240363,92.06593640372901,[184.5703125],03-01-02-02-01-01-20.wav,1
6,0,0.0,6.0,3.5369160997732427,93.14248987321665,[64.59960938],03-01-01-01-02-02-20.wav,1
6,0,0.0,6.0,3.336689342403628,91.07917343792752,[75.99954044],03-01-02-01-02-01-20.wav,1
6,0,0.0,6.0,3.6369614512471657,79.51973043462306,[172.265625],03-01-08-02-01-01-21.wav,1
6,0,0.0,6.0,3.47015873015873,81.77280598547773,[71.77734375],03-01-08-01-02-01-21.wav,1
6,0,0.0,6.0,3.7704308390022674,66.9897947628249,[215.33203125],03-01-06-01-01-02-21.wav,1
6,0,0.0,6.0,4.13750566893424,67.42532375156934,[151.99908088],03-01-05-01-01-01-21.wav,1
6,0,0.0,6.0,4.104126984126984,70.31110676858377,[99.38401442],03-01-05-02-02-01-21.wav,1
6,0,0.0,6.0,3.6369614512471657,59.64810614023786,[60.09265988],03-01-06-02-02-02-21.wav,1
6,0,0.0,6.0,4.20421768707483,51.55271187510601,[129.19921875],03-01-04-01-02-02-21.wav,-1
6,0,0.0,6.0,3.6370068027210882,63.40320806281108,[56.17357337],03-01-07-01-02-01-21.wav,1
6,0,0.0,6.0,4.070748299319728,51.40402754829137,[135.99917763],03-01-07-02-01-01-21.wav,-1
6,0,0.0,6.0,4.270929705215419,72.17671089849739,[135.99917763],03-01-04-02-01-02-21.wav,-1
6,0,0.0,6.0,3.937278911564626,80.2468280808511,[112.34714674],03-01-03-02-01-02-21.wav,1
6,0,0.0,6.0,3.83718820861678,61.904954625448035,[151.99908088],03-01-03-01-02-02-21.wav,1
6,0,0.0,6.0,4.13750566893424,59.5705911130214,[151.99908088],03-01-02-02-02-01-21.wav,-1
6,0,0.0,6.0,4.037414965986395,57.22803162255098,[117.45383523],03-01-02-01-01-01-21.wav,-1
6,0,0.0,6.0,3.970657596371882,51.908701162921886,[198.76802885],03-01-01-01-01-02-21.wav,-1
